,longitude,latitude
3050,0.02017,51.50833
3051,-0.13964,51.54192
3052,-0.06528,51.5099
3053,-0.18605,51.4908
3054,-0.19477,51.49471
3055,-0.15535,51.54427
3056,-0.18737,51.45518
3057,0.15327,51.5333
3058,-0.1413,51.51858
3059,-0.29259,51.50976
3060,-0.2464396866216322,51.55930267844216
3061,-0.20101,51.49116
3062,-0.18062,51.51521
3063,-0.295305666409263,51.4072625848801
3064,-0.16141,51.50174
3065,-0.20058,51.49157
3066,-0.19914,51.49313
3067,-0.13469,51.49654
3068,-0.20104,51.49114
3069,-0.1655153511495438,51.51783206494239
3070,-0.19934,51.49161
3071,-0.20083,51.49141
3072,-0.21207,51.51371
3073,-0.19892,51.49162
3074,-0.20089,51.49207
3075,-0.46104,51.48325
3076,-0.02897,51.47549
3077,-0.19907,51.49134
3078,-0.13513,51.4976
3079,-0.06289,51.60388
3080,-0.05507,51.55621
3081,0.09514,51.57343
3082,-0.0046,51.43674
3083,-0.20109,51.4917
3084,-0.19908,51.49122
3085,-0.12399,51.40542
3086,-0.20105,51.49141
3087,-0.18742,51.51081
3088,-0.20581,51.50883
3089,-0.19912,51.49187
3090,-0.12742,51.51437
3091,-0.1427,51.53662
3092,-0.1384101953673969,51.51158708982239
3093,-0.14074,51.5433
3094,-0.12499,51.48592
3095,-0.07198,51.5249
3096,-0.076329,51.501602
3097,0.15743,51.5423
3098,-0.17294,51.52391
3099,-0.08546,51.53765
3100,-0.45527,51.52311
3101,-0.07034,51.52415
3102,-0.18353,51.51232
3103,-0.40006,51.55796
3104,-0.03009,51.47641
3105,-0.15639,51.52053
3106,-0.13847,51.4855
3107,-0.13711,51.48505
3108,0.08386,51.49812
3109,-0.42782,51.46081
3110,-0.19034,51.51737
3111,-0.1556,51.51756
3112,-0.16188,51.49678
3113,-0.03039,51.47153
3114,-0.12914,51.47961
3115,-0.01419,51.49776
3116,-0.2027,51.52476
3117,-0.20423,51.52636
3118,-0.35499,51.5065
3119,-0.20396,51.52654
3120,-0.20474,51.52572
3121,-0.20445,51.52468
3122,-0.10568,51.49586
3123,-0.20283,51.52639
3124,-0.20278,51.52567
3125,-0.1113,51.56592
3126,-0.20273,51.52651
3127,-0.20473,51.52449
3128,-0.20287,51.52511
3129,-0.2048,51.52484
3130,-0.20132,51.45481
3131,-0.20275,51.52664
3132,-0.20458,51.52656
3133,-0.09877,51.38059
3134,-0.0977566381326195,51.49116995185673
3135,-0.104063371663238,51.62067750923379
3136,-0.09761,51.36931
3137,-0.16427,51.51583
3138,-0.20481,51.52465
3139,-0.20262,51.52463
3140,-0.20448,51.52598
3141,-0.20444,51.52641
3142,-0.2045,51.52634
3143,-0.16652,51.51586
3144,-0.17138,51.59662
3145,-0.20478,51.52433
3146,-0.20295,51.5249
3147,-0.21765,51.54522
3148,-0.20271,51.52607
3149,-0.2079,51.49839
3150,-0.20453,51.52471
3151,-0.20322,51.52646
3152,-0.2029,51.52439
3153,-0.20306,51.52456
3154,-0.20291,51.5264
3155,-0.11554,51.5223
3156,-0.20422,51.52443
3157,0.01136,51.51386
3158,-0.2009,51.5156
3159,-0.20353,51.51915
3160,-0.2048,51.52483
3161,-0.20817,51.52273
3162,-0.1158,51.52412
3163,-0.11539,51.52346
3164,-0.18654,51.51215
3165,-0.11614,51.52412
3166,-0.12416,51.51558
3167,-0.13631,51.519016
3168,-0.12535,51.48587
3169,-0.12742,51.51437
3170,-0.28721,51.36416
3171,-0.123812,51.513
3172,-0.18509,51.46881
3173,-0.19204,51.49337
3174,-0.08263,51.65109
3175,-0.06439,51.46769
3176,-0.0270600813008846,51.38286169580243
3177,-0.13554,51.51336
3178,-0.135389997792358,51.51362796764833
3179,-0.136,51.51177
3180,-0.16216,51.5151
3181,0.0659,51.5721
3182,-0.13342,51.52076
3183,-0.37026,51.57801
3184,-0.07165,51.51464
3185,-0.140486,51.522102
3186,0.0513369596285503,51.51161524521277
3187,-0.18582,51.51459
3188,-0.16634,51.49187
3189,-0.10331,51.50512
3190,-0.19906,51.49334
3191,-0.20088,51.49178
3192,-0.16202,51.51638
3193,-0.05125,51.61665
3194,0.057,51.51938
3195,-0.20124,51.49186
3196,-0.15776,51.51337
3197,-0.04088,51.64524
3198,-0.18258,51.50198
3199,-0.051396,51.526714
3200,-0.1991710094335139,51.49304796126916
3201,-0.11054,51.52301
3202,-0.15571,51.49527
3203,-0.11332,51.36619
3204,-0.2116676110177491,51.42294037725022
3205,-0.15492,51.49724
3206,-0.1318952962889086,51.48092808894514
3207,-0.18678,51.47461
3208,-0.1878,51.49072
3209,-0.18719,51.51643
3210,-0.18267,51.4936
3211,-0.33079,51.53864
3212,0.00182,51.55672
3213,-0.19741,51.51147
3214,-0.1314,51.51844
3215,-0.46254,51.48324
3216,-0.19836,51.51347
3217,-0.082235,51.52972
3218,-0.11796,51.48694
3219,-0.03799,51.55316
3220,-0.23269,51.50677
3221,-0.19897,51.51354
3222,-0.19693,51.51275
3223,-0.20442,51.48776
3224,-0.136702,51.488594
3225,-0.20107,51.49164
3226,-0.07387,51.59394
3227,-0.15438,51.5194
3228,-0.17554,51.36652
3229,0.006406,51.502789
3230,-0.17709,51.36507
3231,-0.1559,51.52086
3232,-0.1546,51.51896
3233,-0.15499,51.51894
3234,-0.43809,51.56805
3235,-0.12029,51.53164
3236,-0.3532679975032806,51.50715637207031
3237,-0.11253,51.48116
3238,-0.15454,51.49614
3239,-0.13966,51.52787
3240,0.07158,51.55168
3241,0.06998,51.55168
3242,-0.16761,51.51291
3243,-0.19738,51.5134
3244,-0.14747,51.50633
3245,-0.1468,51.54391
3246,-0.0185974055129967,51.496542308793735
3247,-0.18911,51.49955
3248,-0.15482,51.51882
3249,-0.15454,51.5203
3250,-0.20098,51.54318
3251,-0.12947,51.51268
3252,-0.13085,51.51465
3253,-0.1243600729332545,51.51309871281759
3254,-0.13061,51.51334
3255,-0.1907,51.44456
3256,-0.06726,51.52732
3257,-0.14405,51.53977
3258,0.02971,51.43237
3259,-0.16572,51.52339
3260,-0.15659,51.52021
3261,-0.18476,51.48073
3262,-0.08338,51.52514
3263,-0.15597,51.51906
3264,-0.14122,51.48672
3265,-0.12956,51.51485
3266,0.06534,51.49362
3267,-0.18317,51.48061
3268,-0.20533,51.51802
3269,-0.18326,51.48249
3270,-0.12901,51.51313
3271,0.02708,51.52383
3272,-0.18326,51.48049
3273,-0.15571,51.51904
3274,-0.10309,51.59006
3275,-0.21518,51.53047
3276,-0.19432,51.49431
3277,-0.14741,51.49791
3278,-0.14512,51.49681
3279,-0.20487,51.52745
3280,-0.08478,51.50938
3281,-0.21469,51.574
3282,-0.18794,51.49339
3283,-0.2002468299864004,51.52917590201115
3284,-0.15387,51.54999
3285,-0.14198,51.48057
3286,-0.14838,51.54198
3287,-0.18464,51.48203
3288,-0.15937,51.51933
3289,-0.16688,51.49886
3290,-0.18872,51.4802
3291,-0.18255,51.52067
3292,-0.09451,51.36685
3293,-0.131952,51.51685
3294,-0.12742,51.51437
3295,0.00855,51.56439
3296,0.06553,51.49344
3297,-0.08207,51.53017
3298,-0.40921,51.50862
3299,0.009869731083297,51.56232355119593
3300,-0.17617,51.54422
3301,-0.23573,51.54504
3302,-0.08494,51.38541
3303,-0.0981,51.61413
3304,-0.18601,51.49534
3305,-0.0542653653436537,51.52218304993458
3306,-0.1987,51.51218
3307,-0.15932,51.52052
3308,-0.15725,51.51889
3309,-0.13056,51.51281
3310,-0.08681,51.52928
3311,-0.14939,51.49561
3312,-0.14649,51.54313
3313,-0.15532,51.51129
3314,-0.14297,51.54911
3315,-0.07268,51.53105
3316,-0.12393,51.51241
3317,-0.14581,51.55002
3318,-0.12394,51.54512
3319,-0.1899160121175814,51.49338337195436
3320,-0.19921,51.49091
3321,0.08897,51.48692
3322,-0.03279,51.51325
3323,-0.14508,51.55021
3324,-0.11201,51.49912
3325,-0.18587,51.48469
3326,-0.04728,51.53933
3327,-0.01801,51.50241
3328,-0.09665,51.51164
3329,-0.14853,51.54319
3330,-0.18665,51.50232
3331,-0.03166,51.55104
3332,-0.14635,51.54332
3333,-0.305651,51.394791
3334,-0.15468,51.51754
3335,-0.14812,51.54171
3336,-0.0734480095614292,51.518623114288566
3337,-0.16658,51.51825
3338,-0.10091,51.44902
3339,-0.05297,51.50644
3340,-0.14338,51.51135
3341,-0.16386,51.55654
3342,-0.18359,51.49538
3343,-0.14426,51.49373
3344,-0.2136,51.47668
3345,-0.1918,51.54448
3346,-0.17293,51.51468
3347,-0.20242,51.54201
3348,-0.19116,51.49331
3349,-0.18971,51.49397
3350,0.01942,51.48109
3351,-0.0086,51.5474
3352,-0.02148,51.51838
3353,-0.0765,51.54849
3354,-0.23646,51.53704
3355,-0.28829,51.49074
3356,-0.21154,51.52013
3357,-0.108762,51.564209
3358,-0.2861,51.49261
3359,-0.28799,51.4922
3360,-0.19805,51.51676
3361,-0.14369,51.54834
3362,-0.28746,51.49037
3363,-0.28803,51.49242
3364,-0.16208,51.49507
3365,-0.20103,51.54059
3366,-0.0971,51.51181
3367,-0.28745,51.49261
3368,-0.20862,51.49494
3369,-0.077768,51.518101
3370,-0.18541,51.4824
3371,-0.06096,51.52923
3372,0.11342,51.37848
3373,0.11056,51.37884
3374,-0.19397,51.500656
3375,0.113159,51.377739
3376,-0.0975,51.48925
3377,-0.05297,51.53634
3378,-0.02326,51.52985
3379,-0.18762,51.53855
3380,-0.02949,51.46669
3381,-0.10265,51.50446
3382,-0.141709,51.518127
3383,-0.12262,51.52218
3384,-0.1237454561244674,51.50247950869723
3385,-0.158737,51.519558
3386,-0.17947,51.51635
3387,0.0388,51.53248
3388,-0.01958,51.50244
3389,-0.17904,51.55706
3390,0.00563,51.50353
3391,-0.14652,51.54195
3392,-0.12917,51.48185
3393,-0.11534,51.52406
3394,-0.158488,51.519615
3395,-0.11717,51.52245
3396,-0.26926,51.49614
3397,-0.10329,51.50529
3398,-0.06721,51.49249
3399,-0.08978,51.53279
3400,-0.16236,51.51901
3401,0.07205,51.53469
3402,-0.16212,51.51293
3403,-0.17852,51.55741
3404,-0.21152,51.4825
3405,0.07195,51.53422
3406,0.05759,51.52094
3407,-0.1435,51.55066
3408,-0.0894067105684733,51.49788422828575
3409,-0.10603,51.36651
3410,-0.17276,51.51643
3411,-0.10926,51.55159
3412,-0.16595,51.51923
3413,-0.02234,51.52118
3414,-0.17876,51.51059
3415,-0.158504,51.519638
3416,-0.34308,51.43102
3417,-0.343548,51.431637
3418,-0.43174,51.48209
3419,-0.17869,51.51232
3420,-0.18541,51.4823
3421,-0.12352,51.51574
3422,-0.1232,51.51545
3423,-0.19349,51.51284
3424,-0.14195,51.53813
3425,-0.156540791345178,51.51899735597189
3426,-0.10968,51.54339
3427,-0.20724,51.49194
3428,-0.20654,51.49012
3429,-0.16619,51.51703
3430,-0.12447,51.56284
3431,-0.12644,51.56292
3432,-0.12433,51.56095
3433,-0.158489,51.519627
3434,-0.18344,51.48114
3435,-0.18067,51.51589
3436,-0.1848791982925209,51.49527786307944
3437,-0.12316,51.554
3438,-0.2871,51.53131
3439,-0.2214,51.48655
3440,-0.28643,51.53044
3441,-0.1226,51.55412
3442,-0.12308,51.55402
3443,-0.124,51.55429
3444,-0.09056,51.52747
3445,-0.12307,51.55213
3446,-0.167603,51.499584
3447,-0.24239,51.50329
3448,-0.121048,51.484035
3449,-0.19605,51.46245
3450,-0.12589,51.5628
3451,-0.17021,51.51625
3452,-0.10948,51.56511
3453,-0.05277,51.52248
3454,-0.18869,51.53199
3455,-0.07916,51.49401
3456,-0.21217,51.52366
3457,-0.12891,51.40681
3458,-0.19653,51.49982
3459,-0.22599,51.58432
3460,-0.19842,51.52933
3461,-0.116459,51.492172
3462,-0.134770291049331,51.56469831160149
3463,-0.18603,51.49182
3464,-0.20252,51.52622
3465,-0.206,51.47905
3466,-0.18221,51.47214
3467,-0.08228,51.6482
3468,-0.1847769982134238,51.493492413214994
3469,-0.08243,51.64921
3470,-0.08217,51.64934
3471,-0.08107,51.64995
3472,-0.28558,51.53062
3473,-0.19892,51.51409
3474,-0.1404362806410655,51.53722402010624
3475,-0.08024,51.64983
3476,-0.2788459956645965,51.56183624267578
3477,-0.12855,51.48225
3478,-0.0726,51.3927
3479,-0.21263,51.52204
3480,-0.12429,51.51474
3481,-0.20285,51.5247
3482,0.12948,51.46346
3483,0.210559,51.602612
3484,-0.2788459956645965,51.56183624267578
3485,-0.09655,51.35298
3486,-0.2788459956645965,51.56183624267578
3487,-0.0872,51.39714
3488,-0.19349,51.50091
3489,-0.083052,51.557381
3490,-0.16276,51.49054
3491,-0.18847,51.51555
3492,-0.20932,51.47139
3493,-0.21065,51.47336
3494,-0.10497,51.52006
3495,-0.1377064505549005,51.480816359317245
3496,-0.27883,51.56101
3497,-0.14724,51.51861
3498,-0.16499,51.46587
3499,-0.1603560121945054,51.49370032337012
3500,-0.16261,51.52776
3501,-0.16306,51.46663
3502,-0.08232,51.64921
3503,-0.32556,51.48595
3504,-0.08156,51.64801
3505,-0.32556,51.48585
3506,-0.20999,51.49115
3507,-0.32391,51.48732
3508,-0.158406,51.519611
3509,-0.23569,51.53299
3510,-0.32345,51.48367
3511,-0.07662,51.53764
3512,-0.15879,51.52129
3513,-0.15895,51.52093
3514,-0.11642,51.53595
3515,-0.21255,51.5779
3516,-0.2955412119626999,51.53177322987511
3517,-0.34198,51.53819
3518,0.05245,51.53164
3519,-0.18232,51.47995
3520,-0.12484,51.4651
3521,-0.1186354458332061,51.52795688738037
3522,0.11874,51.50769
3523,-0.15748,51.51859
3524,-0.18745,51.51228
3525,-0.18709,51.51265
3526,-0.1855,51.51053
3527,-0.18583,51.51058
3528,-0.15745,51.51874
3529,-0.17995,51.51301
3530,-0.1504288645843687,51.515050993272034
3531,-0.07139,51.54202
3532,0.16396,51.48401
3533,-0.32195,51.44892
3534,-0.15957,51.5207
3535,-0.35277,51.50808
3536,-0.1856234371428249,51.54034332859384
3537,-0.18025,51.51557
3538,-0.01938,51.49754
3539,-0.23695,51.56186
3540,-0.23332,51.51421
3541,-0.18693,51.51256
3542,-0.1155,51.47962
3543,-0.14445,51.51354
3544,-0.14515,51.52622
3545,-0.2508,51.58897
3546,-0.07207,51.5239
3547,-0.11889,51.54872
3548,-0.15722,51.51942
3549,0.10585,51.48409
3550,-0.17155,51.51446
3551,-0.0535263999999999,51.4439281
3552,-0.12698,51.48366
3553,-0.14436,51.52695
3554,-0.15749,51.51932
3555,-0.1595,51.51904
3556,-0.17712,51.49057
3557,0.01066,51.51638
3558,-0.13967,51.52447
3559,-0.2071,51.49213
3560,-0.19692,51.50893
3561,-0.15441,51.49567
3562,-0.19459,51.51576
3563,-0.38743,51.49461
3564,-0.18764,51.50984
3565,-0.38657,51.49468
3566,-0.38782,51.4964
3567,-0.38753,51.49472
3568,0.03374,51.39807
3569,-0.07273,51.3873
3570,-0.13237,51.51099
3571,-0.01512,51.58161
3572,-0.13076,51.51319
3573,0.01432,51.50714
3574,-0.16906,51.62992
3575,-0.11649,51.53745
3576,-0.12376,51.51559
3577,-0.1054,51.54756
3578,-0.15892,51.51855
3579,-0.13352,51.51717
3580,-0.01512,51.58161
3581,-0.09455,51.49929
3582,-0.1321,51.53023
3583,-0.13172,51.52853
3584,-0.1965480496420315,51.4818295042678
3585,-0.38797,51.49475
3586,0.0681206849371926,51.51414396842708
3587,-0.2013823,51.5167121
3588,-0.13015,51.51226
3589,-0.13045,51.51282
3590,-0.106,51.51379
3591,-0.1722,51.55579
3592,-0.10062,51.5062
3593,-0.18571,51.52815
3594,-0.03874,51.44334
3595,-0.11354,51.47705
3596,-0.17028,51.48519
3597,-0.21114,51.52022
3598,-0.1325410231947899,51.56491773919922
3599,-0.16428,51.49101
3600,-0.01512,51.58161
3601,-0.01966,51.51686
3602,-0.07215,51.51754
3603,-0.16067,51.496
3604,-0.08755,51.36567
3605,-0.13452,51.48098
3606,-0.136160139403373,51.48248831894687
3607,-0.17164,51.55552
3608,-0.15625,51.49747
3609,-0.13007,51.48058
3610,-0.2200371,51.517593
3611,-0.13781,51.5327
3612,-0.0768994870438799,51.52643731087155
3613,-0.17247,51.46038
3614,-0.20455,51.48805
3615,-0.24301,51.56685
3616,0.03541,51.60084
3617,-0.0725474030762152,51.52664272533031
3618,-0.15121,51.51628
3619,-0.151,51.51822
3620,-0.136,51.48266
3621,-0.2345365035392511,51.60451028937095
3622,-0.01897852908326,51.4366301328973
3623,-0.0287766184355861,51.5115500704585
3624,-0.2067130570185717,51.51417932005465
3625,-0.1408778462526029,51.54342622160807
3626,-0.1021791017727581,51.38429897829516
3627,-0.1094916728564246,51.53253313337648
3628,-0.1962444781064863,51.518905218646346
3629,-0.0957776896949114,51.36402049736147
3630,-0.1866040137649831,51.54538081481081
3631,-0.0587903883606011,51.51476011436399
3632,-0.0655956785196467,51.465321813803335
3633,-0.19301,51.50695
3634,-0.1715392866427668,51.46206559540919
3635,0.0963027297270465,51.43716797559724
3636,-0.1532085412916022,51.54982722603299
3637,-0.3788187593197439,51.42431715144807
3638,-0.1644036568285084,51.51401059388081
3639,-0.1676519656030356,51.52200892944892
3640,-0.1653723975515948,51.52066253770875
3641,-0.166029441147789,51.51978664848636
3642,-0.1237812331718128,51.51906260590893
3643,-0.12022,51.52166
3644,-0.0898848674376456,51.52426783912294
3645,-0.0840905029316253,51.397433100673545
3646,-0.0901024511910354,51.52398724087003
3647,-0.0903308428410847,51.52471739455997
3648,-0.1831244480862379,51.58699745711825
3649,-0.0852034066728499,51.36612894004213
3650,-0.1767983670556698,51.5121298786224
3651,-0.1819151496557575,51.49158963127551
3652,-0.1202382968000578,51.52728520289937
3653,-0.0562243027878114,51.54386928190928
3654,-0.1656614262712963,51.49696144855184
3655,-0.00093,51.4258
3656,-0.07466,51.57375
3657,-0.1678355375885648,51.46249353935631
3658,-0.205508117425383,51.54992490834679
3659,-0.1484552398324012,51.49670014495801
3660,-0.1246141537379721,51.5124302685288
3661,-0.1252990500225397,51.51259241159679
3662,-0.0839689299164289,51.37503143667509
3663,-0.160592654986947,51.49623518151868
3664,-0.2794154656066872,51.56163994974192
3665,-0.1301681374874324,51.513815507611206
3666,-0.1443071597512703,51.4668531761241
3667,-0.1364276,51.520419
3668,-0.0810640677809715,51.529656828023576
3669,-0.2140106743434607,51.480163961356936
3670,-0.0760928716649224,51.55873554487942
3671,-0.0214656412912093,51.49895124806894
3672,-0.244315300334741,51.535161957564526
3673,-0.2138976757906714,51.523205931735696
3674,-0.2031785227969616,51.5460629772184
3675,-0.1419244669007371,51.52566475048204
3676,-0.00329,51.42658
3677,-0.1493863,51.5060206
3678,-0.1197176186790137,51.52110444650273
3679,-0.1247697722769804,51.51775249733903
3680,-0.1216775219107251,51.51754972591981
3681,-0.0063713552165971,51.49159914287069
3682,-0.1657159851217471,51.51991657444189
3683,-0.2126481488249509,51.577522071561
3684,-0.1193377830550854,51.52777739310704
3685,-0.119397662045444,51.52771822534568
3686,-0.2319832257195544,51.55161603556122
3687,-0.1209676500359071,51.52749726121299
3688,-0.120749259315311,51.53023403619142
3689,0.0399277287958433,51.53673154149619
3690,-0.1361747789490704,51.47050552478573
3691,0.0015377573204859,51.54305375932036
3692,0.018308546649784,51.4791928151203
3693,-0.1812,51.51583
3694,0.1150683274521761,51.37809666520069
3695,-0.1787635464852878,51.46528744082008
3696,-0.4349379275703532,51.61477919348613
3697,-0.1645499785818163,51.46742927409361
3698,-0.1631834260913978,51.467150126418815
3699,-0.0795184,51.4792861
3700,-0.1884428036523348,51.48698749303927
3701,-0.1480222912815186,51.482186714510206
3702,-0.1308274772015911,51.49282745223952
3703,-0.1446743723190554,51.5075312360294
3704,-0.1411977571879295,51.49500679867253
3705,-0.1246405826703084,51.51247946575232
3706,-0.1246239329998674,51.5126642541285
3707,-0.1389038136761519,51.49551899094169
3708,-0.0752124022385877,51.521158539309226
3709,-0.1446499884286231,51.49263385388932
3710,-0.2212018404440351,51.46506719015276
3711,-0.1059294315746284,51.367196305091554
3712,-0.1345603343981259,51.566233536356506
3713,-0.1243659320190608,51.48197152869443
3714,-0.1299824814206102,51.49269914665467
3715,-0.1294694432264944,51.491416493547455
3716,-0.1311630991818638,51.489949589804745
3717,0.07531,51.49522
3718,-0.1327914203006246,51.51090061191056
3719,-0.1326201230345517,51.51211431886964
3720,-0.111533041354643,51.533806220700576
3721,-0.1323913139632042,51.51309706477596
3722,-0.1117625066777845,51.53288795710283
3723,-0.15533,51.51562
3724,-0.1116650226199699,51.53253825944388
3725,-0.1404700401320004,51.49508383191685
3726,-0.1100442473685903,51.53209254743702
3727,-0.1991142015071236,51.49222751614896
3728,-0.1309688109066103,51.51285700227929
3729,-0.1326989212147068,51.512052093247455
3730,0.0257380347400941,51.50251826343703
3731,-0.0509497304236498,51.533384125721895
3732,-0.3380706398134918,51.52603925975896
3733,-0.0021041929721832,51.42671232475074
3734,-0.062503176593735,51.53657109337527
3735,-0.1870865680126725,51.47969646995037
3736,-0.1955952474868248,51.55616963263865
3737,-0.16578723226323,51.51748955524631
3738,-0.1224173847309452,51.52672768270718
3739,-0.1594182224131143,51.51939167961201
3740,-0.1645090149001919,51.51421525581666
3741,-0.1975573022717325,51.50843926416587
3742,-0.2796085846557594,51.56189340221544
3743,-0.231842401061624,51.551637968402034
3744,-0.04887,51.51439
3745,-0.1303222853081344,51.52808231868916
3746,-0.2316234397122992,51.54954227322127
3747,-0.1261496969058317,51.52991106761825
3748,-0.09154,51.50014
3749,-0.1195306,51.5135887
3750,-0.1535866731833875,51.51826322642393
3751,-0.1284331968935631,51.49290719359499
3752,-0.0885986951314592,51.46674839970007
3753,-0.1305712073589343,51.493193727420376
3754,0.10222,51.39772
3755,-0.1802286655970097,51.49855898531146
3756,-0.153199994837145,51.54991272176643
3757,-0.0106108498724111,51.50325868957478
3758,-0.1374214029253412,51.54295646148977
3759,-0.2269080010749193,51.50303545262784
3760,-0.1353481538455123,51.54418775914272
3761,-0.1646692162095669,51.49857955278541
3762,-0.1627993009030374,51.518962500616325
3763,-0.1372380997301271,51.54251881802819
3764,-0.1699018478393554,51.51785705729236
3765,-0.1699018478393554,51.51785705729236
3766,-0.2002656298804455,51.55276046374999
3767,-0.1699018478393554,51.51785705729236
3768,-0.161213406780359,51.53593337567438
3769,-0.1699018478393554,51.51785705729236
3770,-0.2796515,51.5619601
3771,-0.1704047620296478,51.51828454458878
3772,-0.1699018478393554,51.51785705729236
3773,-0.1699018478393554,51.51785705729236
3774,-0.1891291526111293,51.48041945518193
3775,-0.08016707801213,51.546682977535895
3776,-0.1238165014284372,51.51614583130003
3777,-0.0126372503203687,51.47310584197908
3778,0.0661989324793564,51.49421279194323
3779,-0.1770515222958971,51.51070554156186
3780,-0.1770138922924482,51.5123583115375
3781,-0.2796515,51.5619601
3782,-0.17855,51.51259
3783,-0.1551360536299855,51.51682897195118
3784,-0.15503,51.51517
3785,-0.0960355048460872,51.36508166009767
3786,-0.1557540470314995,51.4973117932262
3787,-0.0061893758266164,51.50687828221716
3788,-0.11891,51.56856
3789,-0.1081787327083556,51.37308206590499
3790,-0.0842481538638956,51.49787165109382
3791,-0.0122405760902745,51.44699351748986
3792,-0.1461584646474195,51.50758997454327
3793,-0.2077325451582421,51.487036610645376
3794,-0.2219867276518448,51.50406010324477
3795,-0.3236311288555568,51.4856232667466
3796,-0.3236733276769748,51.48544841883713
3797,-0.3239182022945411,51.48573337980505
3798,-0.2165969646762703,51.46103386311201
3799,-0.3067601087513216,51.46089161163946
3800,-0.0962215166215155,51.35734391866942
3801,-0.0064868530311606,51.50513666173273
3802,-0.2780258983547669,51.47881844850981
3803,-0.0839384899427467,51.500668320756624
3804,-0.0731721614548757,51.53619722150937
3805,-0.0995021772661322,51.352863018788376
3806,-0.1979917565260933,51.50711635623368
3807,-0.1285933423742591,51.49166256538301
3808,-0.1302347878235448,51.49261988096485
3809,-0.1298501777390745,51.49239093190224
3810,-0.165440531475312,51.52099805402201
3811,-0.1961472090565959,51.457359870168894
3812,-0.1620481540550278,51.5214319027336
3813,-0.14602418341244,51.48975057768112
3814,-0.0879486763970062,51.52344311386723
3815,-0.0885954239395728,51.52331138531704
3816,-0.0902085226501848,51.52484144972907
3817,-0.1415765988458016,51.40350533129442
3818,-0.1294038814292154,51.51217693643587
3819,-0.1305911997222315,51.51221171725609
3820,-0.1311005393973703,51.51256626213368
3821,-0.1309102232906032,51.5125197294911
3822,-0.1302466613469413,51.5116726334424
3823,-0.0404,51.44345
3824,-0.1368243206781752,51.53524341124088
3825,-0.1374014680039516,51.5351899157437
3826,-0.1363217837626586,51.53509302390328
3827,-0.1302631963430849,51.51382378917552
3828,-0.0954619890947454,51.36863806328864
3829,-0.1299,51.51423
3830,-0.1286219319247894,51.51291902134456
3831,-0.12921,51.51475
3832,-0.12804,51.51392
3833,-0.1284607807451961,51.5145142039972
3834,-0.0791710908801002,51.52336873738417
3835,-0.2283340898614196,51.58799941966902
3836,-0.065803074628807,51.39294402505168
3837,-0.07188,51.51955
3838,-0.12699,51.51397
3839,-0.1183886175613905,51.50095904547228
3840,-0.1666266061146226,51.52185948954763
3841,0.1901374892199971,51.5500727935909
3842,-0.1296617770651498,51.3965080547498
3843,-0.178723968565464,51.488215966158975
3844,-0.2116586250923681,51.50021720587875
3845,-0.1534280005664965,51.51805336263539
3846,-0.179515974773075,51.512697563027146
3847,-0.0018607518070745,51.48565158125808
3848,-0.1081104576587677,51.50291860735353
3849,-0.1788187143865897,51.51299152684882
3850,-0.1222799133648026,51.51281215195515
3851,-0.1793259495678681,51.51195752194644
3852,-0.17764,51.51092
3853,-0.1183765556777069,51.39996338292779
3854,-0.0745393407290331,51.56769140772229
3855,-0.122136124173471,51.51308399692721
3856,-0.1238367765758085,51.5146790350028
3857,-0.1380402185740166,51.53271207243204
3858,-0.1237218267712799,51.513168638788976
3859,-0.0733097929354065,51.51879383536497
3860,-0.14843,51.47
3861,-0.1360372128744255,51.53464175476553
3862,-0.1263910150670583,51.51343356042596
3863,-0.0749482684458356,51.51576650672335
3864,-0.019384099162022,51.51347446299141
3865,0.1259300890811112,51.49169070892263
3866,-0.151536521695799,51.52182858440997
3867,-0.13841,51.49082
3868,-0.1013172128014366,51.50741871295205
3869,-0.2049013506542412,51.5632849199973
3870,0.0596450244339586,51.56454652672764
3871,-0.1737301910740679,51.524068581138
3872,-0.1866787,51.5154302
3873,0.0668685263737284,51.5597463165072
3874,-0.0052574292162215,51.51362090962516
3875,-0.1408230498701848,51.53464058951607
3876,-0.2796515,51.5619601
3877,-0.2202702290645161,51.45464725822652
3878,-0.0543514,51.5972234
3879,-0.14944,51.51964
3880,-0.1740509,51.5236882
3881,-0.1620184913582492,51.51429003129951
3882,-0.1370815952453585,51.53331170249053
3883,-0.0884703487762331,51.46480246739523
3884,-0.1655358670493894,51.527343511026686
3885,0.2003701237495156,51.53535506847021
3886,-0.1328764229518208,51.510151438157656
3887,-0.1484871758577956,51.54186031890099
3888,-0.1772964883024371,51.6147285908806
3889,-0.1467104903109091,51.54332566180322
3890,-0.3878393,51.5096327
3891,-0.3867517490732851,51.50931791567354
3892,-0.1665366813540458,51.53394770636383
3893,-0.0806792370843138,51.45806272394469
3894,-0.3289131453072416,51.528393178121306
3895,-0.11598,51.51847
3896,-0.1579369455081045,51.517252345148265
3897,-0.119698974571629,51.53735315506528
3898,-0.0633,51.51464
3899,-0.1151789776807406,51.51768645253358
3900,-0.1131569558769792,51.519237101783645
3901,-0.2151825052373118,51.46059008062486
3902,-0.2173680542389802,51.46238930439205
3903,-0.1620873230769323,51.5857859020491
3904,-0.34138,51.57684
3905,-0.3936024382710457,51.528300418191314
3906,-0.0400061240303816,51.49129782751672
3907,-0.1679706573486328,51.5326794443965
